,offer_id_rec,viewed_rate,completed_rate,tra_offer_infl,valid_view_rate,completed_after_view_rate,reward_won,offer_reward,offer_difficulty,offer_type,user_id
1,6,1,1,133,0.6666666666666666,0.6666666666666666,6.0,2,10,discount,10410
0,9,0,0,0,,,0.0,2,10,discount,12013
1,3,0,0,0,,,0.0,5,5,bogo,12013
2,0,1,0,4,1.0,,0.0,10,10,bogo,12013
3,6,1,1,10,1.0,1.0,2.0,2,10,discount,12013
0,4,1,0,6,1.0,,0.0,5,20,discount,10420
1,9,1,0,0,1.0,,0.0,2,10,discount,10420
2,1,1,0,6,1.0,,0.0,10,10,bogo,10420
3,0,1,1,15,1.0,1.0,10.0,10,10,bogo,10420
0,4,0,0,0,,,0.0,5,20,discount,9610
1,9,0,0,0,,,0.0,2,10,discount,9610
2,7,1,0,0,1.0,,0.0,0,0,informational,9610
3,8,1,0,3,1.0,,0.0,5,5,bogo,9610
0,5,1,0,1,1.0,,0.0,3,7,discount,13758
1,2,1,0,1,1.0,,0.0,0,0,informational,13758
2,7,1,0,1,1.0,,0.0,0,0,informational,13758
3,0,1,0,0,1.0,,0.0,10,10,bogo,13758
4,8,1,0,5,1.0,,0.0,5,5,bogo,13758
0,5,1,1,23,1.0,0.0,3.0,3,7,discount,4264
1,9,1,1,6,1.0,0.0,2.0,2,10,discount,4264
2,2,1,0,16,1.0,,0.0,0,0,informational,4264
3,8,1,1,11,1.0,1.0,5.0,5,5,bogo,4264
0,4,0,0,0,,,0.0,5,20,discount,11285
1,5,1,1,15,1.0,1.0,3.0,3,7,discount,11285
2,2,0,0,0,,,0.0,0,0,informational,11285
3,7,1,0,7,1.0,,0.0,0,0,informational,11285
4,8,1,1,12,1.0,1.0,5.0,5,5,bogo,11285
0,9,0,0,0,,,0.0,2,10,discount,10505
1,2,0,0,0,,,0.0,0,0,informational,10505
2,3,0,0,0,,,0.0,5,5,bogo,10505
3,0,1,0,26,1.0,,0.0,10,10,bogo,10505
4,6,1,0,3,1.0,,0.0,2,10,discount,10505
0,2,1,0,0,1.0,,0.0,0,0,informational,12318
1,1,1,1,62,1.0,1.0,10.0,10,10,bogo,12318
2,3,1,0,6,1.0,,0.0,5,5,bogo,12318
0,5,1,1,4,1.0,1.0,3.0,3,7,discount,13281
1,9,0,0,0,,,0.0,2,10,discount,13281
2,3,1,0,0,1.0,,0.0,5,5,bogo,13281
3,8,1,0,0,1.0,,0.0,5,5,bogo,13281
4,6,1,0,4,1.0,,0.0,2,10,discount,13281
0,5,1,1,62,1.0,0.0,3.0,3,7,discount,6359
1,9,1,1,77,1.0,1.0,2.0,2,10,discount,6359
2,2,1,0,0,1.0,,0.0,0,0,informational,6359
3,1,1,1,33,1.0,0.5,20.0,10,10,bogo,6359
4,3,1,1,11,1.0,1.0,5.0,5,5,bogo,6359
0,4,0,1,0,,0.0,10.0,5,20,discount,7837
1,6,1,1,24,1.0,0.0,2.0,2,10,discount,7837
0,4,1,1,39,1.0,1.0,5.0,5,20,discount,12705
1,9,1,1,22,1.0,0.0,2.0,2,10,discount,12705
2,1,1,1,57,1.0,1.0,20.0,10,10,bogo,12705
3,8,1,0,0,1.0,,0.0,5,5,bogo,12705
0,5,1,1,4,1.0,1.0,3.0,3,7,discount,11548
1,2,1,0,9,1.0,,0.0,0,0,informational,11548
2,0,1,0,2,1.0,,0.0,10,10,bogo,11548
0,4,1,1,27,1.0,1.0,5.0,5,20,discount,9936
1,5,1,1,21,1.0,1.0,3.0,3,7,discount,9936
2,7,0,0,0,,,0.0,0,0,informational,9936
3,8,1,1,20,1.0,0.0,5.0,5,5,bogo,9936
4,6,1,1,45,1.0,0.0,2.0,2,10,discount,9936
0,9,1,1,26,1.0,1.0,2.0,2,10,discount,5489
1,2,1,0,19,1.0,,0.0,0,0,informational,5489
2,1,1,0,0,1.0,,0.0,10,10,bogo,5489
3,7,1,0,9,1.0,,0.0,0,0,informational,5489
0,4,0,0,0,,,0.0,5,20,discount,13187
1,9,1,0,0,0.6666666666666666,,0.0,2,10,discount,13187
2,3,0,0,0,,,0.0,5,5,bogo,13187
3,0,1,0,0,1.0,,0.0,10,10,bogo,13187
0,4,0,0,0,,,0.0,5,20,discount,11711
1,5,1,1,9,1.0,1.0,3.0,3,7,discount,11711
2,9,0,0,0,,,0.0,2,10,discount,11711
3,1,1,0,2,1.0,,0.0,10,10,bogo,11711
4,7,1,0,9,1.0,,0.0,0,0,informational,11711
5,3,0,0,0,,,0.0,5,5,bogo,11711
0,7,1,0,12,1.0,,0.0,0,0,informational,276
1,0,1,0,45,1.0,,0.0,10,10,bogo,276
0,5,1,0,0,0.6666666666666666,,0.0,3,7,discount,11506
1,2,1,0,0,1.0,,0.0,0,0,informational,11506
2,3,1,0,2,1.0,,0.0,5,5,bogo,11506
0,9,0,0,0,,,0.0,2,10,discount,13268
1,0,1,0,9,1.0,,0.0,10,10,bogo,13268
2,8,1,0,10,1.0,,0.0,5,5,bogo,13268
3,6,1,1,31,1.0,1.0,2.0,2,10,discount,13268
0,4,0,0,0,,,0.0,5,20,discount,9592
1,5,1,0,0,1.0,,0.0,3,7,discount,9592
2,2,1,0,0,1.0,,0.0,0,0,informational,9592
3,0,1,0,0,1.0,,0.0,10,10,bogo,9592
4,8,1,0,0,1.0,,0.0,5,5,bogo,9592
0,9,1,1,24,1.0,0.0,2.0,2,10,discount,12196
1,2,1,0,0,1.0,,0.0,0,0,informational,12196
2,1,1,1,54,1.0,1.0,20.0,10,10,bogo,12196
3,6,1,1,40,1.0,1.0,2.0,2,10,discount,12196
0,2,0,0,0,,,0.0,0,0,informational,12554
1,0,1,0,15,1.0,,0.0,10,10,bogo,12554
2,8,1,1,5,1.0,0.0,5.0,5,5,bogo,12554
0,5,1,1,28,1.0,1.0,3.0,3,7,discount,12496
1,2,1,0,0,1.0,,0.0,0,0,informational,12496
2,7,1,0,0,1.0,,0.0,0,0,informational,12496
3,3,1,0,0,1.0,,0.0,5,5,bogo,12496
4,6,1,1,26,1.0,1.0,2.0,2,10,discount,12496
0,2,0,0,0,,,0.0,0,0,informational,9385
1,1,1,0,9,1.0,,0.0,10,10,bogo,9385
2,7,1,0,0,1.0,,0.0,0,0,informational,9385
3,8,1,0,2,1.0,,0.0,5,5,bogo,9385
4,6,1,1,15,1.0,1.0,2.0,2,10,discount,9385
0,2,0,0,0,,,0.0,0,0,informational,14731
1,1,1,1,44,1.0,0.0,10.0,10,10,bogo,14731
2,6,1,1,61,1.0,0.0,2.0,2,10,discount,14731
0,5,1,1,125,1.0,1.0,6.0,3,7,discount,12875
1,9,1,1,61,1.0,1.0,2.0,2,10,discount,12875
2,2,1,0,47,1.0,,0.0,0,0,informational,12875
0,9,1,1,70,1.0,1.0,4.0,2,10,discount,10860
1,1,1,1,66,1.0,1.0,20.0,10,10,bogo,10860
2,7,1,0,0,1.0,,0.0,0,0,informational,10860
3,6,1,1,29,1.0,1.0,2.0,2,10,discount,10860
0,4,0,1,0,,0.0,5.0,5,20,discount,9744
1,5,1,1,107,1.0,1.0,6.0,3,7,discount,9744
2,9,1,1,0,1.0,0.0,2.0,2,10,discount,9744
3,2,1,0,0,1.0,,0.0,0,0,informational,9744
4,1,1,1,56,1.0,1.0,10.0,10,10,bogo,9744
0,1,1,1,47,1.0,1.0,10.0,10,10,bogo,10712
1,7,1,0,0,0.0,,0.0,0,0,informational,10712
2,3,0,1,0,,0.0,5.0,5,5,bogo,10712
3,8,1,1,14,1.0,1.0,5.0,5,5,bogo,10712
0,9,1,1,14,1.0,1.0,2.0,2,10,discount,10152
1,1,1,0,28,1.0,,0.0,10,10,bogo,10152
2,6,1,1,51,1.0,1.0,4.0,2,10,discount,10152
0,5,1,1,9,1.0,1.0,3.0,3,7,discount,9399
1,9,1,1,9,1.0,0.0,2.0,2,10,discount,9399
2,2,1,0,35,1.0,,0.0,0,0,informational,9399
3,8,1,1,13,1.0,1.0,5.0,5,5,bogo,9399
0,9,0,0,0,,,0.0,2,10,discount,9598
1,2,0,0,0,,,0.0,0,0,informational,9598
2,0,1,0,18,1.0,,0.0,10,10,bogo,9598
3,6,1,1,26,1.0,1.0,2.0,2,10,discount,9598
0,5,1,1,58,1.0,1.0,3.0,3,7,discount,14230
1,1,1,1,43,1.0,1.0,10.0,10,10,bogo,14230
2,7,1,0,0,1.0,,0.0,0,0,informational,14230
3,3,0,0,0,,,0.0,5,5,bogo,14230
0,4,0,1,0,,0.0,5.0,5,20,discount,12864
1,9,1,1,40,1.0,0.0,2.0,2,10,discount,12864
2,6,1,1,282,1.0,1.0,4.0,2,10,discount,12864
0,4,1,1,57,1.0,1.0,5.0,5,20,discount,12586
1,2,0,0,0,,,0.0,0,0,informational,12586
2,7,1,0,4,1.0,,0.0,0,0,informational,12586
3,8,1,1,10,1.0,1.0,5.0,5,5,bogo,12586
4,6,1,1,40,1.0,1.0,2.0,2,10,discount,12586
0,2,0,0,0,,,0.0,0,0,informational,10794
1,3,1,1,23,1.0,1.0,5.0,5,5,bogo,10794
2,0,1,0,6,1.0,,0.0,10,10,bogo,10794
0,4,0,0,0,,,0.0,5,20,discount,12049
1,9,0,0,0,,,0.0,2,10,discount,12049
2,2,0,0,0,,,0.0,0,0,informational,12049
3,3,0,0,0,,,0.0,5,5,bogo,12049
4,8,0,0,0,,,0.0,5,5,bogo,12049
0,5,1,1,12,1.0,1.0,3.0,3,7,discount,10316
1,2,1,0,41,1.0,,0.0,0,0,informational,10316
2,7,1,0,0,1.0,,0.0,0,0,informational,10316
3,3,0,0,0,,,0.0,5,5,bogo,10316
4,8,1,0,0,1.0,,0.0,5,5,bogo,10316
5,6,1,1,44,1.0,1.0,2.0,2,10,discount,10316
0,4,0,1,0,,0.0,5.0,5,20,discount,11194
1,9,0,0,0,,,0.0,2,10,discount,11194
2,2,0,0,0,,,0.0,0,0,informational,11194
3,0,1,1,16,1.0,1.0,10.0,10,10,bogo,11194
4,8,1,1,0,1.0,0.0,5.0,5,5,bogo,11194
5,6,1,1,119,1.0,1.0,2.0,2,10,discount,11194
0,5,1,0,0,1.0,,0.0,3,7,discount,13528
1,1,1,0,1,1.0,,0.0,10,10,bogo,13528
2,0,1,0,7,1.0,,0.0,10,10,bogo,13528
3,8,1,0,5,1.0,,0.0,5,5,bogo,13528
0,4,1,1,150,1.0,1.0,10.0,5,20,discount,7127
1,1,1,1,18,1.0,0.0,10.0,10,10,bogo,7127
2,7,1,0,0,0.0,,0.0,0,0,informational,7127
3,3,1,1,38,1.0,1.0,5.0,5,5,bogo,7127
4,8,1,1,46,1.0,1.0,5.0,5,5,bogo,7127
0,5,1,1,13,1.0,1.0,3.0,3,7,discount,14035
1,9,1,1,0,0.0,0.0,2.0,2,10,discount,14035
2,7,1,0,11,1.0,,0.0,0,0,informational,14035
3,8,1,1,10,1.0,1.0,5.0,5,5,bogo,14035
0,5,1,1,46,1.0,0.0,3.0,3,7,discount,11113
1,2,1,0,19,1.0,,0.0,0,0,informational,11113
2,7,1,0,20,1.0,,0.0,0,0,informational,11113
3,0,1,1,35,1.0,1.0,10.0,10,10,bogo,11113
0,4,0,1,0,,0.0,5.0,5,20,discount,11570
1,2,1,0,0,1.0,,0.0,0,0,informational,11570
2,1,1,0,0,1.0,,0.0,10,10,bogo,11570
3,3,1,1,25,1.0,1.0,5.0,5,5,bogo,11570
4,8,1,1,44,1.0,1.0,5.0,5,5,bogo,11570
0,2,0,0,0,,,0.0,0,0,informational,10841
1,1,0,0,0,,,0.0,10,10,bogo,10841
2,3,0,1,0,,0.0,10.0,5,5,bogo,10841
0,2,1,0,0,1.0,,0.0,0,0,informational,10485
1,7,1,0,0,1.0,,0.0,0,0,informational,10485
2,3,0,1,0,,0.0,10.0,5,5,bogo,10485
3,0,1,1,56,1.0,1.0,10.0,10,10,bogo,10485
4,6,1,1,80,1.0,1.0,2.0,2,10,discount,10485
0,9,1,1,465,1.0,1.0,2.0,2,10,discount,10124
1,7,1,0,9,1.0,,0.0,0,0,informational,10124
2,0,1,0,0,1.0,,0.0,10,10,bogo,10124
0,5,1,1,207,1.0,0.6666666666666666,9.0,3,7,discount,13364
1,2,1,0,17,1.0,,0.0,0,0,informational,13364
2,1,1,1,59,0.6666666666666666,0.6666666666666666,30.0,10,10,bogo,13364
3,8,1,1,16,1.0,0.0,5.0,5,5,bogo,13364
0,5,1,0,4,1.0,,0.0,3,7,discount,726
1,9,0,0,0,,,0.0,2,10,discount,726
2,8,1,0,2,1.0,,0.0,5,5,bogo,726
3,6,1,0,1,1.0,,0.0,2,10,discount,726
0,9,1,0,0,1.0,,0.0,2,10,discount,10044
1,3,1,0,9,1.0,,0.0,5,5,bogo,10044
0,5,1,1,112,1.0,1.0,3.0,3,7,discount,9667
1,7,1,0,0,1.0,,0.0,0,0,informational,9667
2,3,1,1,19,1.0,1.0,5.0,5,5,bogo,9667
3,0,1,1,43,1.0,1.0,10.0,10,10,bogo,9667
4,8,1,1,43,1.0,1.0,5.0,5,5,bogo,9667
0,4,0,0,0,,,0.0,5,20,discount,12532
1,9,1,1,19,1.0,1.0,2.0,2,10,discount,12532
2,1,1,0,4,1.0,,0.0,10,10,bogo,12532
3,0,1,0,3,1.0,,0.0,10,10,bogo,12532
0,4,0,0,0,,,0.0,5,20,discount,10797
1,5,1,0,2,1.0,,0.0,3,7,discount,10797
2,9,0,0,0,,,0.0,2,10,discount,10797
3,1,1,0,11,1.0,,0.0,10,10,bogo,10797
0,1,1,1,15,1.0,1.0,10.0,10,10,bogo,9414
1,8,1,0,0,1.0,,0.0,5,5,bogo,9414
0,4,0,0,0,,,0.0,5,20,discount,13751
1,2,0,0,0,,,0.0,0,0,informational,13751
2,3,0,0,0,,,0.0,5,5,bogo,13751
3,6,1,1,11,1.0,1.0,2.0,2,10,discount,13751
0,2,0,0,0,,,0.0,0,0,informational,10322
1,7,1,0,1,1.0,,0.0,0,0,informational,10322
2,6,1,1,12,1.0,1.0,2.0,2,10,discount,10322
0,4,1,1,24,1.0,1.0,5.0,5,20,discount,10360
1,5,1,1,25,1.0,1.0,3.0,3,7,discount,10360
2,9,1,0,0,1.0,,0.0,2,10,discount,10360
3,2,1,0,0,1.0,,0.0,0,0,informational,10360
4,1,1,0,0,1.0,,0.0,10,10,bogo,10360
0,5,1,1,81,1.0,1.0,3.0,3,7,discount,13129
1,2,0,0,0,,,0.0,0,0,informational,13129
2,0,1,0,0,1.0,,0.0,10,10,bogo,13129
3,6,1,1,61,1.0,1.0,2.0,2,10,discount,13129
0,9,0,1,0,,0.0,2.0,2,10,discount,9777
1,7,1,0,14,1.0,,0.0,0,0,informational,9777
2,8,1,1,10,1.0,1.0,5.0,5,5,bogo,9777
3,6,1,1,40,1.0,1.0,2.0,2,10,discount,9777
0,4,0,0,0,,,0.0,5,20,discount,8211
1,7,0,0,0,,,0.0,0,0,informational,8211
2,8,1,1,27,1.0,1.0,5.0,5,5,bogo,8211
0,4,1,1,58,1.0,1.0,10.0,5,20,discount,8571
1,2,1,0,17,1.0,,0.0,0,0,informational,8571
2,7,1,0,0,1.0,,0.0,0,0,informational,8571
3,3,1,1,26,1.0,1.0,5.0,5,5,bogo,8571
4,0,1,1,24,1.0,1.0,10.0,10,10,bogo,8571
0,5,1,0,0,1.0,,0.0,3,7,discount,4569
1,9,1,0,0,1.0,,0.0,2,10,discount,4569
2,7,1,0,0,1.0,,0.0,0,0,informational,4569
0,5,1,0,4,1.0,,0.0,3,7,discount,9496
1,7,1,0,0,1.0,,0.0,0,0,informational,9496
2,6,1,0,10,1.0,,0.0,2,10,discount,9496
0,9,1,1,88,1.0,1.0,2.0,2,10,discount,10594
1,1,1,0,0,1.0,,0.0,10,10,bogo,10594
2,6,1,1,68,1.0,1.0,2.0,2,10,discount,10594
0,4,1,0,0,1.0,,0.0,5,20,discount,15647
1,6,1,1,33,1.0,1.0,4.0,2,10,discount,15647
0,5,1,1,80,1.0,1.0,3.0,3,7,discount,7436
1,1,1,1,113,1.0,1.0,10.0,10,10,bogo,7436
2,0,1,1,51,1.0,0.0,10.0,10,10,bogo,7436
3,8,1,1,62,1.0,0.3333333333333333,15.0,5,5,bogo,7436
0,9,1,1,44,1.0,1.0,2.0,2,10,discount,10715
1,2,1,0,46,1.0,,0.0,0,0,informational,10715
2,0,1,1,165,1.0,0.6666666666666666,30.0,10,10,bogo,10715
3,6,1,1,57,1.0,1.0,2.0,2,10,discount,10715
0,9,1,1,0,1.0,0.0,2.0,2,10,discount,13248
1,3,1,1,0,1.0,0.0,5.0,5,5,bogo,13248
2,0,1,1,79,1.0,1.0,20.0,10,10,bogo,13248
3,8,1,1,17,1.0,1.0,5.0,5,5,bogo,13248
0,2,1,0,0,1.0,,0.0,0,0,informational,9412
1,1,1,1,68,1.0,0.0,10.0,10,10,bogo,9412
2,3,1,1,68,1.0,1.0,5.0,5,5,bogo,9412
3,0,1,1,28,1.0,1.0,10.0,10,10,bogo,9412
4,8,1,1,28,1.0,1.0,5.0,5,5,bogo,9412
0,7,1,0,108,1.0,,0.0,0,0,informational,13793
1,8,1,1,45,1.0,1.0,5.0,5,5,bogo,13793
2,6,1,1,207,1.0,1.0,2.0,2,10,discount,13793
0,4,0,1,0,,0.0,5.0,5,20,discount,10705
1,5,1,1,183,1.0,0.5,6.0,3,7,discount,10705
2,2,1,0,42,1.0,,0.0,0,0,informational,10705
3,1,1,1,39,1.0,0.0,10.0,10,10,bogo,10705
0,4,0,0,0,,,0.0,5,20,discount,10005
1,9,0,1,0,,0.0,2.0,2,10,discount,10005
2,1,1,0,13,1.0,,0.0,10,10,bogo,10005
3,3,1,1,11,1.0,1.0,5.0,5,5,bogo,10005
4,0,1,0,18,1.0,,0.0,10,10,bogo,10005
5,8,1,1,17,1.0,1.0,5.0,5,5,bogo,10005
0,4,1,0,0,1.0,,0.0,5,20,discount,7628
1,7,1,0,0,1.0,,0.0,0,0,informational,7628
2,3,1,0,0,1.0,,0.0,5,5,bogo,7628
0,9,0,1,0,,0.0,2.0,2,10,discount,15408
1,2,1,0,20,1.0,,0.0,0,0,informational,15408
2,1,1,1,49,1.0,1.0,20.0,10,10,bogo,15408
3,7,1,0,28,1.0,,0.0,0,0,informational,15408
0,5,1,1,23,1.0,1.0,3.0,3,7,discount,10678
1,3,0,0,0,,,0.0,5,5,bogo,10678
2,0,1,0,3,1.0,,0.0,10,10,bogo,10678
3,8,1,1,13,1.0,1.0,5.0,5,5,bogo,10678
4,6,1,1,10,1.0,1.0,2.0,2,10,discount,10678
0,5,1,1,36,1.0,1.0,3.0,3,7,discount,15223
1,2,1,0,0,1.0,,0.0,0,0,informational,15223
2,1,1,1,31,1.0,0.0,10.0,10,10,bogo,15223
3,3,1,1,32,1.0,1.0,5.0,5,5,bogo,15223
4,8,1,1,10,1.0,1.0,5.0,5,5,bogo,15223
0,9,1,0,6,1.0,,0.0,2,10,discount,10846
1,0,1,0,7,1.0,,0.0,10,10,bogo,10846
2,8,1,0,0,1.0,,0.0,5,5,bogo,10846
3,6,1,0,1,1.0,,0.0,2,10,discount,10846
0,4,0,0,0,,,0.0,5,20,discount,11547
1,9,1,0,7,1.0,,0.0,2,10,discount,11547
2,7,1,0,7,1.0,,0.0,0,0,informational,11547
3,3,1,0,1,1.0,,0.0,5,5,bogo,11547
4,6,1,0,8,1.0,,0.0,2,10,discount,11547
0,5,1,1,101,1.0,1.0,6.0,3,7,discount,10642
1,9,1,1,25,1.0,1.0,2.0,2,10,discount,10642
2,7,1,0,41,1.0,,0.0,0,0,informational,10642
3,6,1,1,44,1.0,0.0,2.0,2,10,discount,10642
0,9,0,0,0,,,0.0,2,10,discount,3587
1,1,1,0,7,1.0,,0.0,10,10,bogo,3587
2,3,0,0,0,,,0.0,5,5,bogo,3587
3,8,1,1,5,1.0,1.0,5.0,5,5,bogo,3587
0,4,1,1,62,1.0,1.0,5.0,5,20,discount,13732
1,7,1,0,14,1.0,,0.0,0,0,informational,13732
2,0,1,1,29,1.0,1.0,10.0,10,10,bogo,13732
3,6,1,1,91,1.0,1.0,2.0,2,10,discount,13732
0,4,0,1,0,,0.0,5.0,5,20,discount,12037
1,8,1,1,110,1.0,1.0,10.0,5,5,bogo,12037
2,6,1,1,668,1.0,1.0,2.0,2,10,discount,12037
0,9,0,0,0,,,0.0,2,10,discount,9760
1,2,1,0,0,1.0,,0.0,0,0,informational,9760
2,1,0,0,0,,,0.0,10,10,bogo,9760
3,0,1,0,12,1.0,,0.0,10,10,bogo,9760
4,6,1,0,5,1.0,,0.0,2,10,discount,9760
0,4,0,1,0,,0.0,5.0,5,20,discount,10416
1,5,1,1,0,1.0,0.0,3.0,3,7,discount,10416
2,9,0,1,0,,0.0,2.0,2,10,discount,10416
3,0,1,1,25,1.0,1.0,10.0,10,10,bogo,10416
0,4,1,0,1,1.0,,0.0,5,20,discount,10203
1,5,1,0,1,1.0,,0.0,3,7,discount,10203
2,1,1,0,7,1.0,,0.0,10,10,bogo,10203
3,8,1,0,0,1.0,,0.0,5,5,bogo,10203
0,5,1,1,63,1.0,1.0,3.0,3,7,discount,11404
1,9,1,1,45,1.0,1.0,2.0,2,10,discount,11404
2,1,1,1,37,1.0,1.0,10.0,10,10,bogo,11404
3,0,1,1,23,1.0,0.0,10.0,10,10,bogo,11404
0,4,0,0,0,,,0.0,5,20,discount,14415
1,8,1,0,0,1.0,,0.0,5,5,bogo,14415
2,6,1,0,0,1.0,,0.0,2,10,discount,14415
0,4,0,0,0,,,0.0,5,20,discount,12752
1,7,1,0,0,1.0,,0.0,0,0,informational,12752
2,8,1,1,29,1.0,0.0,5.0,5,5,bogo,12752
3,6,1,1,37,1.0,1.0,2.0,2,10,discount,12752
0,4,1,0,0,1.0,,0.0,5,20,discount,9460
1,5,1,0,0,1.0,,0.0,3,7,discount,9460
2,3,1,0,0,1.0,,0.0,5,5,bogo,9460
3,6,1,0,0,1.0,,0.0,2,10,discount,9460
0,2,1,0,2,1.0,,0.0,0,0,informational,13629
1,6,1,0,9,1.0,,0.0,2,10,discount,13629
0,4,0,1,0,,0.0,5.0,5,20,discount,11339
1,1,1,1,34,1.0,0.0,10.0,10,10,bogo,11339
2,8,1,1,44,1.0,1.0,5.0,5,5,bogo,11339
0,5,1,1,34,1.0,0.0,3.0,3,7,discount,12209
1,9,1,1,58,1.0,1.0,2.0,2,10,discount,12209
2,0,1,1,50,1.0,0.0,10.0,10,10,bogo,12209
3,6,1,1,33,1.0,1.0,2.0,2,10,discount,12209
0,5,1,1,35,1.0,1.0,3.0,3,7,discount,10458
1,1,1,1,41,1.0,0.5,20.0,10,10,bogo,10458
2,7,1,0,32,1.0,,0.0,0,0,informational,10458
3,6,1,1,100,1.0,1.0,2.0,2,10,discount,10458
0,9,0,0,0,,,0.0,2,10,discount,10088
1,2,0,0,0,,,0.0,0,0,informational,10088
2,7,0,0,0,,,0.0,0,0,informational,10088
0,4,0,0,0,,,0.0,5,20,discount,7262
1,5,1,1,10,1.0,0.0,3.0,3,7,discount,7262
2,7,1,0,12,1.0,,0.0,0,0,informational,7262
3,0,1,0,13,1.0,,0.0,10,10,bogo,7262
4,8,1,1,17,1.0,0.0,5.0,5,5,bogo,7262
0,5,1,1,14,1.0,1.0,3.0,3,7,discount,12474
1,9,0,1,0,,0.0,2.0,2,10,discount,12474
2,7,1,0,29,1.0,,0.0,0,0,informational,12474
0,5,1,1,19,1.0,1.0,3.0,3,7,discount,12597
1,7,1,0,0,1.0,,0.0,0,0,informational,12597
2,6,1,1,11,1.0,1.0,2.0,2,10,discount,12597
0,4,0,1,0,,0.0,5.0,5,20,discount,11274
1,7,1,0,9,1.0,,0.0,0,0,informational,11274
2,3,1,1,0,1.0,0.0,5.0,5,5,bogo,11274
3,0,1,1,27,1.0,1.0,10.0,10,10,bogo,11274
0,4,0,0,0,,,0.0,5,20,discount,11526
1,5,1,1,13,1.0,1.0,6.0,3,7,discount,11526
2,9,1,1,14,1.0,1.0,2.0,2,10,discount,11526
3,2,1,0,1,1.0,,0.0,0,0,informational,11526
4,6,1,1,15,1.0,1.0,2.0,2,10,discount,11526
0,5,1,1,0,1.0,1.0,3.0,3,7,discount,11514
1,9,0,0,0,,,0.0,2,10,discount,11514
2,2,0,0,0,,,0.0,0,0,informational,11514
3,1,1,0,2,1.0,,0.0,10,10,bogo,11514
4,8,1,1,9,1.0,1.0,5.0,5,5,bogo,11514
0,4,1,1,0,1.0,0.0,5.0,5,20,discount,13190
1,9,1,1,21,1.0,1.0,2.0,2,10,discount,13190
2,6,1,1,87,1.0,1.0,6.0,2,10,discount,13190
0,9,1,1,31,1.0,1.0,2.0,2,10,discount,10585
1,2,1,0,32,1.0,,0.0,0,0,informational,10585
2,1,1,1,77,1.0,1.0,10.0,10,10,bogo,10585
3,6,1,1,145,1.0,0.0,2.0,2,10,discount,10585
0,2,1,0,0,1.0,,0.0,0,0,informational,13521
1,7,1,0,16,1.0,,0.0,0,0,informational,13521
2,0,1,1,0,1.0,0.0,10.0,10,10,bogo,13521
0,5,1,1,107,1.0,0.5,6.0,3,7,discount,10832
1,9,0,1,0,,0.0,2.0,2,10,discount,10832
2,2,0,0,0,,,0.0,0,0,informational,10832
3,8,1,1,86,1.0,1.0,5.0,5,5,bogo,10832
0,5,1,1,12,1.0,1.0,3.0,3,7,discount,13533
1,1,1,1,2,1.0,0.0,10.0,10,10,bogo,13533
2,7,1,0,0,0.0,,0.0,0,0,informational,13533
3,3,1,1,30,1.0,1.0,5.0,5,5,bogo,13533
4,8,1,1,10,1.0,1.0,5.0,5,5,bogo,13533
0,5,1,1,64,1.0,1.0,3.0,3,7,discount,10688
1,2,1,0,0,0.5,,0.0,0,0,informational,10688
2,3,0,1,0,,0.0,5.0,5,5,bogo,10688
0,4,1,1,23,1.0,0.0,5.0,5,20,discount,11780
1,0,0,1,0,,0.0,10.0,10,10,bogo,11780
2,8,1,0,0,1.0,,0.0,5,5,bogo,11780
3,6,1,1,23,1.0,1.0,2.0,2,10,discount,11780
0,9,1,0,0,1.0,,0.0,2,10,discount,12765
1,3,1,0,0,1.0,,0.0,5,5,bogo,12765
2,6,1,0,6,1.0,,0.0,2,10,discount,12765
0,4,1,1,20,1.0,1.0,5.0,5,20,discount,9742
1,5,1,1,20,1.0,0.0,3.0,3,7,discount,9742
2,9,1,1,69,1.0,1.0,2.0,2,10,discount,9742
3,0,1,1,56,1.0,1.0,10.0,10,10,bogo,9742
4,6,1,1,83,1.0,1.0,2.0,2,10,discount,9742
0,4,0,1,0,,0.0,5.0,5,20,discount,10223
1,2,1,0,22,1.0,,0.0,0,0,informational,10223
2,0,1,1,63,1.0,0.0,10.0,10,10,bogo,10223
3,8,1,1,47,1.0,0.0,5.0,5,5,bogo,10223
0,5,1,1,78,1.0,1.0,3.0,3,7,discount,11802
1,0,1,1,56,1.0,1.0,10.0,10,10,bogo,11802
2,8,1,1,23,1.0,1.0,5.0,5,5,bogo,11802
0,4,0,0,0,,,0.0,5,20,discount,3872
1,8,1,0,0,1.0,,0.0,5,5,bogo,3872
2,6,1,0,2,1.0,,0.0,2,10,discount,3872
0,2,0,0,0,,,0.0,0,0,informational,2997
1,0,1,1,26,1.0,1.0,10.0,10,10,bogo,2997
2,6,1,0,9,1.0,,0.0,2,10,discount,2997
0,4,0,1,0,,0.0,5.0,5,20,discount,10183
1,5,1,1,49,1.0,1.0,3.0,3,7,discount,10183
2,2,0,0,0,,,0.0,0,0,informational,10183
3,7,1,0,0,1.0,,0.0,0,0,informational,10183
0,4,1,0,17,1.0,,0.0,5,20,discount,13249
1,1,1,1,17,1.0,1.0,10.0,10,10,bogo,13249
2,7,0,0,0,,,0.0,0,0,informational,13249
0,5,1,1,64,1.0,1.0,3.0,3,7,discount,13711
1,1,1,1,35,1.0,1.0,10.0,10,10,bogo,13711
