person,trans_amount
14146,26.739999999999995
16515,18.6
8674,131.74
14169,18.83
16519,18.68
2255,1058.24
16520,71.58
16522,105.05000000000001
16523,128.5
16524,0.36
16525,11.48
16543,6.380000000000001
16527,86.14
12119,41.290000000000006
16223,20.18
3283,62.14
16533,412.67
16534,175.51000000000002
16535,230.43
16536,228.01999999999998
10100,35.54
13137,2.58
16539,46.93
10643,269.63
16540,163.05
5855,214.33000000000004
16542,0.0
16544,147.15
16545,208.73
16546,207.53
16547,300.16
16548,492.46000000000004
16550,10.42
16551,361.9100000000001
16552,0.0
5397,83.28
140,30.9
16559,26.69
16560,23.009999999999998
16561,94.82
16563,0.0
16565,17.68
16566,23.200000000000003
16567,103.1
16568,47.88000000000001
16569,43.36
14466,8.38
16571,56.42
16572,216.51
4472,210.54
16574,6.32
16575,8.41
16577,79.11
16578,103.01
16580,148.62
16585,112.05000000000001
16586,213.19
16587,13.729999999999999
16588,73.94
16589,15.46
16590,88.76
16591,3.84
11207,12.93
16592,148.87
8969,17.3
16739,70.89
16598,38.269999999999996
16599,65.7
16600,22.390000000000004
16601,187.32000000000002
16602,47.92
16603,85.24000000000001
16605,158.01
16607,53.26
16609,204.07999999999998
16610,73.08
16611,79.56
16612,124.96000000000001
16613,23.43
834,11.350000000000001
16616,81.5
16617,28.58
16618,136.29
16619,13.21
16620,0.0
16621,62.080000000000005
14766,4.38
14772,12.0
16624,45.87
13883,7.37
16627,196.32
16628,28.259999999999998
16629,159.03
16631,300.29
16632,14.309999999999999
16633,2.75
16634,4.17
16635,103.1
16636,246.44
12715,46.84
16638,253.48
16641,26.86
16642,75.04
16644,42.34
9650,108.87
13570,14.04
16648,230.82000000000002
16649,123.93
16650,112.34
14926,14.920000000000002
16652,19.619999999999997
16653,76.0
16654,0.0
16655,49.730000000000004
16656,205.17000000000002
16657,25.330000000000002
1406,1039.27
16660,11.629999999999999
14106,76.44
16662,139.47
16663,1080.0700000000002
16665,91.78
16667,71.15
16668,263.5799999999999
16669,65.25999999999999
16670,20.95
16671,2.06
16673,174.77
16675,23.759999999999998
16677,75.32999999999998
16678,58.44
16679,186.60000000000002
5922,76.91
16681,286.98
16682,11.41
15115,69.23
16686,201.4
16688,198.42
16689,39.989999999999995
16691,52.66
15172,89.79
16694,18.15
16697,16.89
16699,173.08
16700,91.93
16701,79.78
15246,186.07000000000005
16704,132.98000000000002
16705,14.58
15257,67.36
16707,51.01
16709,26.18
16710,264.37
16711,31.57
11227,27.630000000000003
16713,181.18
16714,107.56
16715,102.11
16716,4.98
16718,0.85
13098,3.0900000000000003
16721,131.87
16722,50.71
16724,53.629999999999995
11326,107.89999999999999
16726,56.0
16727,78.67
16728,96.62
16729,64.28
16731,210.10999999999999
14043,92.66
16732,93.4
16734,21.02
16735,41.269999999999996
15431,174.22
16737,3.6399999999999997
15446,109.57
16740,9.67
16741,56.76
5591,0.0
16743,88.5
16744,31.380000000000003
16746,125.22
16747,39.94
16750,270.05
16752,1232.4
16755,176.89
16756,27.189999999999998
16757,81.49
16758,69.35
15065,0.05
15587,139.91
12734,21.04
16761,25.15
16762,59.45
16763,35.29
16764,24.270000000000003
16765,83.29
8428,19.049999999999997
16767,27.310000000000002
16768,295.62
15297,3.26
15638,2.69
16772,310.34000000000003
16773,33.15
16774,15.14
16776,10.26
16778,226.9
16779,170.91000000000003
16780,71.34
16781,21.05
16782,14.270000000000001
16784,72.28
8432,96.95
16786,10.52
16787,126.45
16788,136.17999999999998
16789,68.0
16790,18.04
16792,160.56
16793,59.98
16794,107.04
16795,159.31
16796,150.94
16798,11.15
15815,82.33
16800,33.379999999999995
16802,103.94
16803,66.83
16804,59.97
16805,60.47
16806,1.65
11561,194.11999999999998
16810,349.2
16811,60.10000000000001
16812,13.75
16814,40.2
14233,150.71
16816,196.4
16819,7.94
15962,17.42
3236,15.099999999999998
16823,254.46000000000004
16825,35.43
15595,192.20000000000002
16826,75.99
14132,125.26000000000002
16830,32.67
16831,10.86
16832,21.59
16835,9.15
14133,12.589999999999998
16064,615.86
16461,176.76000000000002
16839,7.85
16840,142.39
16841,38.38
16842,14.74
16844,19.279999999999998
16845,21.38
16846,127.29999999999998
16847,141.20999999999998
8447,113.08
16848,299.86999999999995
14064,7.16
16126,9.969999999999999
16850,101.50999999999999
16851,93.32999999999998
16852,48.43
16853,4.32
16854,7.880000000000001
2691,32.58
4627,69.41
11134,19.58
5246,21.58
16862,101.42999999999999
16864,229.18
15754,207.89
16865,120.92999999999999
16867,0.0
16868,8.15
16869,17.67
16871,41.17
16872,55.75999999999999
16874,224.21
16875,9.17
16878,93.46
16879,714.9000000000001
7774,56.8
1847,45.38
16884,445.44
16885,19.05
16886,118.07
16890,311.65
11838,29.700000000000003
16895,139.41
16896,355.45
16897,16.94
16898,15.74
16899,544.97
16902,5.08
16904,122.11999999999999
16907,142.45
16908,1.04
16909,124.77999999999999
16911,117.38
16914,39.49
16915,10.860000000000001
16916,606.1600000000001
16917,143.81
16918,285.43000000000006
3331,52.089999999999996
16920,58.51
16921,62.49
16922,99.82
9307,124.09
16923,6.860000000000001
16924,298.56
7959,34.260000000000005
16925,36.800000000000004
16926,218.05
16927,239.22
16929,414.25
16604,40.42
16931,25.04
16932,148.57999999999998
9881,4.06
16645,444.89000000000004
16936,160.15
6262,30.580000000000002
16939,71.61
15854,21.959999999999997
16941,9.320000000000002
16942,24.910000000000004
16943,186.82
8833,305.57000000000005
11269,330.01
16944,95.07
16945,18.39
12571,147.36
16947,248.26
11053,3.54
16950,26.090000000000003
16952,201.2
16940,235.64
16954,106.17999999999999
16956,255.32999999999998
16005,318.18
16958,131.05
16959,58.0
16961,99.47999999999999
16822,14.229999999999999
16963,132.63
16964,10.01
16967,95.52
16970,221.36
16971,54.379999999999995
16855,118.11
16974,149.45999999999998
16976,113.64
16977,17.15
16978,166.63000000000002
16980,25.25
16981,114.09
16982,31.020000000000003
16983,27.45
16984,153.75
16985,14.829999999999998
16986,75.16
16987,135.62000000000003
16988,32.440000000000005
16989,0.76
16990,143.75000000000003
12962,266.11
16991,21.880000000000003
16955,530.9599999999999
16993,115.59
16996,25.97
16997,39.74
16999,143.02
63,118.85000000000001
407,309.9
1201,18.23
1251,136.75000000000003
1581,112.38000000000001
2066,133.06
2114,256.61
2117,47.989999999999995
2127,30.269999999999996
2157,18.21
2407,199.64999999999998
2675,13.250000000000002
2780,124.91000000000001
2917,35.65
2956,47.33
3003,13.030000000000001
3068,11.22
3166,19.92
3222,134.99
3526,201.04999999999998
3638,148.17000000000002
4233,123.89000000000001
4443,130.35000000000002
4502,47.49
4725,107.02000000000001
4771,20.89
4862,72.41999999999999
4896,35.72
4988,29.08
5014,89.24
5105,305.69000000000005
5107,15.24
5215,226.88
5324,117.55
5678,49.919999999999995
5807,77.93
5854,158.92000000000002
6216,59.51
6350,29.090000000000003
6465,38.06
6470,69.26
6599,91.35
6657,193.48
6783,108.86999999999999
6807,332.71
6827,64.72
7437,204.83
7562,39.709999999999994
7766,20.580000000000002
7843,11.379999999999999
8086,108.96000000000001
8156,8.93
8186,138.85999999999999
8507,71.6
8714,14.37
8868,22.25
9051,65.17999999999999
9118,54.739999999999995
9475,69.89
9718,56.519999999999996
9755,226.29999999999998
10175,41.17
10227,39.16
10297,452.95000000000005
10520,29.200000000000003
10554,314.74
10559,79.87
10573,14.09
10669,147.70999999999998
10928,32.94
11076,42.400000000000006
11249,81.62
11325,43.20000000000001
11385,35.9
11568,111.84
12116,37.849999999999994
12156,306.81999999999994
12238,140.57999999999998
12656,5.38
12767,121.02000000000001
12835,110.02
12974,228.77999999999997
13038,132.59
13063,139.01999999999998
13071,47.95
13146,23.86
13716,8.37
13799,139.22
13941,38.580000000000005
14032,129.78
14180,83.97
14251,30.490000000000002
14427,109.35999999999999
14510,15.99
14625,157.7
14651,228.80999999999997
14707,321.94
14789,196.85
14792,139.27
14799,24.23
14844,160.97999999999996
14855,70.73
15471,89.57999999999998
15502,316.21
15622,1.53
15875,271.62
16178,200.16
16614,75.75999999999999
16674,298.29999999999995
16828,95.3
16972,102.37
224,164.79
271,223.46
402,195.82999999999998
436,142.57999999999998
508,127.89
825,13.21
1076,135.35
1167,41.129999999999995
1177,131.99
1275,207.78
1377,16.43
1391,250.86999999999998
1695,209.49
1721,129.85
1876,9.72
1991,98.56
2298,41.86
2491,181.47
2597,111.91000000000001
2684,18.53
2690,95.24999999999999
2914,28.32
3420,38.91
3655,111.17000000000002
3674,209.20000000000002
3696,120.83999999999999
3703,182.44000000000003
4279,57.56999999999999
4357,87.53
4546,126.19
4568,172.53999999999996
4583,231.00999999999996
4628,5.15
4709,25.53
4805,192.18999999999997
4915,263.09000000000003
5137,47.120000000000005
5141,129.0
5203,16.21
5237,84.17999999999999
5611,74.03
5639,26.009999999999998
5655,9.54
5662,273.85
5700,110.73000000000002
5927,132.44
6086,224.13
6189,277.51
6638,102.67
6779,78.64999999999999
6781,57.809999999999995
7012,233.91
7057,104.22
7086,113.75999999999999
7197,139.85
7210,125.17999999999999
7564,277.80999999999995
7593,24.23
7690,127.15
7744,20.62
7784,79.71
7940,254.89999999999995
7992,275.29
8022,73.88000000000001
8052,151.54
8403,185.39000000000001
8703,55.66
8715,5.33
8940,112.02000000000001
9014,208.69
9484,85.64999999999999
9522,26.14
9634,122.49000000000001
9635,230.21
9642,151.83
9774,249.85999999999999
9996,179.7
10034,43.15
10074,36.28
10184,28.959999999999997
10271,6.090000000000001
10450,51.279999999999994
10535,9.44
10944,36.02
10974,125.69000000000001
11003,132.88
11016,38.629999999999995
11176,170.29
11659,49.629999999999995
12162,20.86
12541,107.85999999999999
12659,164.65
12666,19.82
13011,254.46999999999997
13350,208.3
13526,114.85
13644,19.470000000000002
13715,125.06
13851,97.32
13859,172.26000000000002
14010,212.27
14140,10.549999999999999
14668,9.55
14960,51.099999999999994
15214,35.089999999999996
15522,38.05
15561,1087.98
15710,154.87
16010,41.79
16521,40.75
16582,32.04
16684,18.25
16708,68.33
16723,32.379999999999995
16849,138.04999999999998
16860,190.77
176,125.55999999999999
336,19.75
364,47.910000000000004
386,24.57
516,88.75999999999999
541,15.399999999999999
664,18.25
1047,108.02000000000001
1133,11.27
1176,146.97
1274,152.62
1355,142.39000000000001
1373,10.290000000000001
1598,172.52999999999997
1654,50.480000000000004
1829,158.03
1917,140.99
2011,27.740000000000002
2294,31.1
2328,130.0
2331,29.779999999999998
2616,26.23
2828,148.92000000000002
2883,272.20000000000005
2945,101.19
3034,209.69
3195,161.82999999999998
3206,25.19
3302,372.07
3312,101.19000000000001
3401,283.95000000000005
3449,162.04
3528,88.8
3737,99.57
3928,253.34
4261,140.95000000000002
4316,160.76999999999998
4581,72.52
4680,94.58000000000001
4731,22.53
4995,26.16
5055,17.619999999999997
5529,55.510000000000005
5553,42.41
5575,49.71
6621,6.65
6738,124.48
6782,54.07000000000001
6952,52.66
6985,98.1
7096,112.39
7138,198.63
7153,134.85
7263,263.9
7466,92.01000000000002
7468,37.03
7891,192.88
7927,101.72
8180,52.22
8227,11.56
8425,90.66000000000001
8433,160.78
8456,90.13
8499,10.33
8847,18.86
9033,205.45000000000002
9240,88.76
9259,167.62
9310,8.010000000000002
9443,45.830000000000005
9478,70.63999999999999
10125,165.68
10146,91.60999999999999
10690,13.24
11114,120.95000000000002
11177,80.03
11435,185.42999999999998
11576,215.07
12089,66.46
12290,114.78
12339,184.78
12386,60.230000000000004
12686,158.84
12746,148.07999999999998
12862,45.71
12893,15.16
12998,89.76
13040,12.08
13471,47.93999999999999
13508,60.419999999999995
13599,635.65
13675,76.08999999999999
13835,101.48
13942,195.10999999999999
14256,25.939999999999998
14407,41.29
14420,156.31000000000003
14500,11.100000000000001
14931,75.49
15044,18.99
15120,12.739999999999998
15318,38.56
15573,94.75999999999999
15629,26.42
15699,182.14999999999998
15750,10.22
16030,236.95999999999998
16422,27.000000000000004
16425,101.38
16596,98.28999999999999
16685,32.75
16712,62.11
16751,145.90999999999997
1,77.01
60,38.169999999999995
152,38.260000000000005
192,13.98
470,6.619999999999999
486,270.03
585,114.72
713,97.22
853,21.090000000000003
929,235.10000000000002
1263,183.66
1323,38.98
1412,163.53000000000003
1432,31.66
1542,32.75
1603,12.149999999999999
1796,9.29
1837,169.59
1850,47.82
1865,9.05
2069,237.33
2151,97.57000000000001
2172,133.22
2239,29.03
2245,51.45
2319,91.4
2682,38.23
2820,255.56
3046,21.25
3285,55.32
3358,98.19999999999999
3441,211.99
3514,65.22
3727,6.989999999999999
3787,217.23
3963,83.42999999999999
4060,205.32999999999998
4089,142.44
4603,138.36
4699,51.839999999999996
4861,186.45
5210,16.5
5477,63.4
5558,154.00000000000003
5709,20.98
5970,173.39999999999998
6228,684.26
6474,178.37
6522,89.0
6675,141.88
6787,13.84
6897,193.38
7044,27.52
7328,32.69
7601,36.6
7737,99.29
7876,91.54
7892,14.44
8174,121.19999999999999
8277,94.7
8393,42.48
8484,155.79000000000002
8596,160.35999999999999
8731,95.55000000000001
8745,318.19000000000005
8795,242.82
8903,87.6
9039,67.62
9537,27.4
9550,176.56000000000003
9590,25.52
10006,259.62
10109,1118.73
10384,14.749999999999998
10435,10.950000000000001
10574,27.6
10711,141.67999999999998
10851,178.55
10976,26.95
11019,52.25999999999999
11032,108.36
11193,124.88
11297,150.79
11424,341.21999999999997
11674,24.919999999999998
11786,184.46
12480,162.47
12578,26.46
12956,328.3
13726,182.86
13733,68.03999999999999
13956,210.56
14190,76.38
14278,124.50000000000001
14666,130.89
14699,197.78999999999996
14780,15.299999999999997
14809,160.42999999999998
15391,63.25
15451,269.53999999999996
15535,91.34
15650,154.54000000000002
15850,62.62
16059,43.77
16152,131.24
16396,67.33999999999999
16606,6.24
16919,142.07999999999998
16979,63.050000000000004
875,133.04999999999998
961,24.36
1056,19.7
1071,299.95
1139,17.97
1260,122.89
1290,4.8
1646,158.73999999999998
1692,146.94
1724,127.22999999999999
1726,81.19
1793,30.500000000000004
1804,102.3
1819,372.02
1838,54.52
1855,8.89
1970,216.26999999999998
2012,199.52
2075,160.37
2453,8.94
2552,168.73999999999998
2863,100.62
2895,234.27
3017,39.07
3137,204.48000000000002
3579,14.649999999999999
3717,10.27
3853,9.46
3932,17.27
4317,89.28
4367,231.58
4410,318.57
4953,17.13
4960,11.719999999999999
5403,181.66
5484,117.32000000000001
5492,68.88
5817,2.51
5940,39.54
5952,113.06
6299,117.36999999999999
6538,89.3
6616,105.41999999999999
6668,139.13
6756,12.65
6942,133.17
7069,11.24
7156,276.96
7193,145.97
7368,897.7699999999999
7377,104.80000000000001
7773,206.64999999999998
8210,109.56
8583,13.17
8709,40.61
8806,45.81999999999999
9564,484.61999999999995
9595,23.78
10388,93.41
10478,17.36
10902,67.82
11022,47.68
11251,121.31
11420,208.88
11559,109.76
11737,840.92
11738,104.46
11799,17.93
11805,307.76
11905,294.46
12009,163.61
12213,9.84
12355,43.620000000000005
12661,118.69000000000001
13172,169.94
13266,102.27000000000001
13527,167.42000000000002
13638,66.36
13821,34.61
14159,33.26
14292,99.97999999999999
14352,83.37
14378,353.28000000000003
14637,12.580000000000002
14754,127.69
15088,176.55
15379,153.35
15685,30.999999999999996
15828,99.57000000000001
16120,250.08000000000004
16315,187.04
16365,10.5
16378,154.07999999999998
16625,114.65000000000002
16719,126.7
16783,54.370000000000005
16866,62.97
16998,189.67000000000002
23,9.82
128,13.089999999999998
229,72.2
239,69.86999999999999
947,1.83
953,32.55
1213,31.16
1635,166.33
1764,124.75
1773,203.92000000000002
1910,16.549999999999997
1962,142.87000000000003
2511,15.22
2556,35.78
2857,27.14
2889,13.61
2985,36.37
3022,9.54
3310,29.640000000000004
3564,52.38
4209,168.44
4536,191.35000000000002
4643,34.11
4714,155.35999999999999
4902,209.04999999999998
5158,86.94999999999999
5437,84.25
5488,241.53999999999996
5622,22.57
5657,45.11
5666,11.780000000000001
5668,31.509999999999998
6121,411.2
6152,173.87
6569,266.84
6872,24.5
7019,60.040000000000006
7283,122.05
7347,32.88
7369,9.73
7496,9.2
7656,114.09
7911,166.0
8204,50.11
8264,214.34
8510,47.28
8663,16.240000000000002
8789,142.51
8791,145.7
8875,190.1
9057,27.84
9247,95.63000000000001
9322,26.400000000000002
9511,33.39
9521,96.71000000000001
9523,87.39
9985,182.95000000000002
10073,189.2
10381,71.0
10567,142.33
11085,18.43
11192,72.78
11448,133.25
11459,219.29
11488,371.9099999999999
12142,111.08
12484,53.05000000000001
12774,6.25
12821,49.599999999999994
12968,72.08
13004,324.22999999999996
13367,496.71999999999997
13622,7.210000000000001
13812,33.28
13843,287.65000000000003
13865,136.24
13905,66.97
14192,168.1
14225,229.60999999999999
14244,15.040000000000001
14248,47.5
14440,77.56
14679,49.550000000000004
14900,0.75
14909,167.69
15653,78.36999999999999
15656,186.54999999999998
15823,11.43
15856,184.75
16008,19.03
16348,33.29
16379,206.95999999999998
16532,11.9
16564,162.75
16643,18.34
240,13.290000000000001
438,133.56
842,10.71
1145,84.69
1346,387.32000000000005
2128,10.59
2252,54.34000000000001
2274,101.03
2339,130.22
2655,17.07
2766,84.98
3037,150.71
3066,18.720000000000002
3107,86.71999999999998
3390,28.290000000000003
3644,34.959999999999994
3792,80.17
4104,77.86999999999999
4123,83.27
4298,94.88
4300,183.88
4336,66.93
4620,15.31
4808,5.98
5038,21.47
5130,13.2
5211,81.03999999999999
5232,67.5
5270,22.85
5292,180.06
5426,45.17999999999999
5843,95.32
6184,147.22
6385,120.75000000000001
6494,96.42
6529,57.120000000000005
6531,39.07000000000001
6537,298.2199999999999
6592,51.72
6979,61.6
6992,18.53
7154,183.87
7599,227.37
8325,128.24
9100,13.41
9146,17.14
9631,48.89
9886,241.74
9911,31.03
10160,36.31
10174,25.940000000000005
10474,220.93
10682,25.540000000000006
10702,14.910000000000002
10757,66.97
10839,106.72999999999999
10848,144.76999999999998
11096,138.72
11174,98.27999999999999
11185,27.520000000000003
11219,115.02999999999997
11489,4.75
11655,15.39
11742,205.45
12020,81.25
12203,22.130000000000003
12411,93.99
12490,94.73
12499,20.92
12785,20.53
12981,37.34
13413,16.950000000000003
13576,5.17
13584,19.029999999999998
13608,70.50999999999999
13634,932.22
13844,31.450000000000003
14025,8.52
14087,24.62
14142,50.81
14338,96.93
14391,98.72999999999999
14913,89.85999999999999
15118,33.519999999999996
15134,148.44000000000003
15292,220.07999999999998
15614,64.51999999999998
15648,165.98000000000002
15707,26.17
15786,181.97
15868,22.869999999999997
16117,61.99
16448,86.25999999999999
16630,170.42000000000002
16680,299.87999999999994
16720,30.490000000000006
16791,32.38
16935,283.52
16973,290.07
18,19.1
191,143.03
320,30.89
355,32.519999999999996
419,60.78999999999999
451,190.83
633,30.0
747,37.21
886,207.09
1134,35.46
1296,20.36
1511,129.56
1756,58.03000000000001
1911,188.54
1959,13.440000000000001
2054,168.97
2188,18.59
2301,17.35
2656,24.830000000000002
3007,61.06
3415,19.18
3521,32.239999999999995
3637,117.63999999999999
3643,24.610000000000003
3700,7.3
3744,72.82
3859,142.5
3994,86.39999999999999
4044,748.69
4435,40.440000000000005
4463,200.74
4708,32.910000000000004
4969,28.080000000000002
5001,87.04
5023,166.74
5328,13.600000000000001
5419,32.75
5475,39.519999999999996
5609,52.519999999999996
5920,19.689999999999998
6761,57.669999999999995
6777,185.15999999999997
6826,16.66
6941,20.479999999999997
7031,143.75
7066,60.120000000000005
7229,2.44
7234,224.27
7930,15.73
7931,148.06
8003,29.36
8048,31.23
8063,147.2
8200,27.07
8411,175.96999999999997
8413,154.05
8464,31.99
8479,186.79999999999998
9131,44.32
9161,180.07999999999998
9228,36.88
9255,169.84
9355,980.61
9404,263.68
9654,111.92
9825,109.50999999999999
10280,183.45999999999998
10368,6.6
10767,378.4800000000001
10845,142.47
11099,133.1
11110,30.73
11428,252.76
11718,139.55
11890,30.700000000000003
11899,112.16
12551,33.48
12651,289.71
12697,102.84
12722,275.85999999999996
12726,13.21
12997,110.92
13017,20.47
13226,329.2
13258,20.7
13461,166.78000000000003
13773,118.57
13877,22.32
14217,230.71999999999997
14335,44.34
14351,227.76
14374,95.15
14448,203.24
14715,37.28
14862,121.61000000000001
15060,20.450000000000003
15252,204.49
15270,144.94
15636,53.52
15987,47.41
15993,41.24
16104,101.86
16434,74.74999999999999
408,65.22
482,164.07
582,96.00999999999999
615,43.99999999999999
709,146.97
720,294.7
799,26.490000000000002
909,32.51
937,240.04
1206,132.64999999999998
1226,89.71000000000001
1237,13.05
1292,16.47
1322,183.76999999999998
1648,52.529999999999994
2019,272.94
2033,83.11
2624,36.61
2653,111.79
2802,32.01
2908,20.419999999999998
3032,77.22
3097,69.95
3263,96.42999999999999
3877,114.5
4039,79.99
4759,408.11
4950,182.88
4955,54.56
5039,10.99
5310,8.67
5470,2.71
5859,95.68
6191,198.08999999999997
6658,219.75
6819,29.760000000000005
7145,15.59
7410,121.26
7479,10.46
7532,85.75
7567,29.45
7660,30.12
7683,29.54
7695,185.18
7830,93.94000000000003
7948,58.349999999999994
8016,101.02000000000001
8082,40.2
8224,22.669999999999998
8339,104.74
8530,9.129999999999999
8839,60.67
8954,110.97999999999999
9237,76.41999999999999
9290,106.32000000000001
9426,14.280000000000001
9436,38.36
9508,113.01
9618,120.21000000000001
9913,340.9
9945,97.48
10018,96.31
10617,75.52
10687,12.91
10842,246.62000000000003
11017,22.099999999999998
11047,145.85999999999999
11167,151.15000000000003
11556,229.14999999999998
12151,110.35
12420,24.869999999999997
12740,221.48000000000002
12871,48.09
13147,229.95999999999998
13196,218.66
13472,134.77
13518,141.39
13889,162.54000000000002
14097,374.25999999999993
14100,68.56
14131,100.92999999999999
14182,308.07000000000005
14404,23.31
14490,116.89999999999998
14705,160.97
14872,190.53
15570,44.03999999999999
15659,116.93
15940,4.640000000000001
16003,223.9
16220,33.37
16272,233.35
16298,17.69
16384,132.14
16442,225.43
16518,61.470000000000006
16558,287.8
16892,69.53
16928,55.03
54,20.98
68,23.810000000000002
157,71.19
393,25.300000000000008
437,18.090000000000003
819,43.06
843,7.330000000000001
1174,143.54
1387,16.490000000000002
1975,65.77000000000001
1976,18.03
2638,214.16
2696,31.09
2712,80.35
3386,262.62
3426,195.47
3757,6.76
3976,13.87
4017,100.4
4144,19.96
4146,11.399999999999999
4350,9.0
4417,32.839999999999996
4972,73.02000000000001
5082,41.78
5454,107.32000000000001
6047,253.54
6383,125.66
6471,135.54
6771,46.95
7241,87.61
7724,163.47
7727,155.67
7798,110.92
8346,107.83
8357,21.82
8570,12.09
8870,60.62
8884,272.11
8889,175.8
9041,49.85
9224,116.53999999999999
9248,395.45000000000005
9396,15.239999999999998
9419,105.95
9656,113.63999999999999
9968,16.64
10009,331.21999999999997
10012,7.87
10323,152.58
10472,37.06
10537,29.550000000000004
10717,58.809999999999995
10922,190.07
11001,71.72
11233,56.9
11346,304.61
11475,73.35
11902,14.25
12039,124.1
12050,129.89
12317,323.02
12346,79.58
12424,57.480000000000004
12710,18.869999999999997
13152,27.119999999999997
13241,213.43
13342,155.04
13781,93.47
13850,48.400000000000006
14208,127.08
14577,39.72
14588,101.38
14630,47.24
15260,208.36
15590,68.94000000000001
15726,117.24
15772,94.26
15879,26.679999999999996
15944,22.36
16237,20.22
16241,100.53
16706,51.769999999999996
16861,39.1
9,15.620000000000001
30,206.88
675,323.65
786,137.78
794,76.83
877,124.5
943,163.0
1179,138.35
1230,15.59
1249,50.64999999999999
1552,66.67
1718,78.57
1977,167.80999999999997
1998,63.0
2164,36.019999999999996
2217,96.81
2248,60.7
2308,10.48
2383,31.009999999999998
2386,18.0
2548,17.82
2848,271.65000000000003
2854,108.21
3154,14.13
3165,192.64
3209,127.09
3254,75.26
3436,114.07000000000001
3815,34.43
4503,76.05
4600,53.53
4984,650.95
5085,177.92000000000002
5110,48.66
5153,35.8
5338,189.93
5487,87.35
6205,92.16
6629,111.10000000000001
6835,145.02000000000004
6838,115.78
6866,149.99
7395,62.55
7429,137.10000000000002
7439,164.5
7605,90.35
7779,140.09
7975,44.89
8043,77.21
8726,19.75
8851,21.369999999999997
9099,6.2
9253,24.86
9437,18.59
9605,41.96
9706,50.28
9817,132.35
9845,41.910000000000004
10111,42.260000000000005
10284,128.42000000000002
10299,261.26
10330,47.37
10335,90.95
10445,28.33
10831,38.839999999999996
10866,149.88
10901,108.63
11477,11.739999999999998
11705,85.18
11810,26.889999999999997
11875,7.220000000000001
12040,271.64
12115,703.89
12299,80.50999999999999
12314,53.96999999999999
12587,25.97
12593,35.99999999999999
12625,170.68
12702,94.53
13056,46.69000000000001
13131,257.78
13650,10.26
13884,44.59
13997,147.12
14330,64.27000000000001
14406,82.7
14412,144.48
14521,105.75
14572,71.99
14620,88.32000000000001
14689,75.38
14708,295.14000000000004
14997,165.79999999999998
15074,356.82
15083,17.64
15229,23.159999999999997
15305,90.86999999999999
15353,13.68
15445,9.06
15974,144.11
16004,6.46
16156,14.090000000000003
16225,30.97
16234,55.36
16529,59.07
16583,5.609999999999999
16801,353.98
16966,28.929999999999993
16995,20.029999999999998
52,87.10999999999999
75,155.73
422,142.76999999999998
1016,53.550000000000004
1120,230.54000000000002
1331,207.35999999999996
1450,60.559999999999995
1536,241.72
1696,49.06
2084,112.99
2132,41.37
2192,9.52
2395,96.71
2817,18.169999999999998
3025,351.41
3054,32.34
3093,13.75
3309,91.78999999999999
3338,18.99
3341,80.59
3421,29.61
3498,12.32
3786,5.960000000000001
3804,177.98000000000002
4016,86.56
4276,5.07
4484,13.16
4492,160.88
4625,38.84
4669,43.42
5148,20.860000000000003
5242,38.77
5464,14.43
5541,25.54
5987,239.41000000000003
6033,116.77
6174,54.669999999999995
6335,68.99
6642,33.77
7037,96.66
7137,70.50999999999999
7551,8.39
7653,22.569999999999997
7783,39.25
7846,121.63000000000001
7925,47.95
7939,278.21000000000004
8195,10.11
8215,166.26
8400,24.599999999999998
8531,20.87
8557,6.779999999999999
8612,9.379999999999999
8725,98.29
8840,179.51
8993,118.86
9170,68.74
9304,677.19
9894,124.56
9963,28.419999999999998
9981,156.69
10066,138.08
10572,133.51
10972,61.120000000000005
11060,263.36
11337,215.56
11648,73.95
11966,71.53
12007,154.45999999999998
12399,12.18
12458,10.01
12672,164.87
12778,25.229999999999997
12957,204.22
13175,64.85
13405,39.85
13682,107.79
14083,91.87
14189,117.4
14279,724.58
14321,22.12
14424,185.53
14687,133.35
14853,128.2
14916,15.34
15016,67.76
15061,99.67
15146,32.17
15323,38.95
15777,255.15
15975,21.92
16088,118.72
16222,168.21
16258,12.67
16346,996.9599999999999
16637,40.00000000000001
16687,105.19000000000001
57,20.630000000000003
169,25.729999999999997
946,57.09
1045,56.11
1483,87.71000000000001
1979,212.34000000000003
2283,68.93
2343,190.48000000000002
2505,9.200000000000001
2876,49.599999999999994
2887,201.85
2929,41.14
3505,278.7
3692,119.48
3760,29.41
3944,201.13
3949,349.07000000000005
3993,224.37
4102,147.07999999999998
4296,200.8
4414,27.019999999999996
4885,18.919999999999998
4897,198.04999999999998
4901,137.71
4931,592.9600000000002
5277,34.45
5296,3.43
5791,20.6
6013,47.14000000000001
6210,97.99999999999999
6313,36.04
6399,217.01
6485,31.290000000000003
6612,111.17
7009,8.87
7020,81.68
7372,69.18
7405,9.55
8026,34.879999999999995
8283,161.53
8414,31.040000000000003
8666,8.040000000000001
9299,68.02
9535,115.0
9552,40.45
10112,143.39000000000001
10145,11.91
10575,16.200000000000003
10808,24.44
10951,70.12
11332,104.46000000000001
11658,257.05
11736,11.71
11870,324.54
11876,160.34
11914,26.52
12006,61.209999999999994
12104,19.32
12454,35.53
12523,147.14000000000001
12739,22.370000000000005
12783,17.3
13018,31.21
13215,53.33
13263,28.33
13552,18.720000000000002
13647,199.17999999999998
13855,127.19000000000001
