offer_id_rec,viewed_rate,completed_rate,tra_offer_infl,valid_view_rate,completed_after_view_rate,reward_won,user_id
0.0,1.0,1.0,29.31,1.0,1.0,10.0,16640
8.0,1.0,1.0,30.85,1.0,1.0,5.0,16640
9.0,1.0,1.0,14.27,1.0,1.0,2.0,16900
3.0,0.0,0.0,0.0,,,0.0,16900
0.0,1.0,0.0,12.729999999999999,1.0,,0.0,16900
4.0,0.0,0.0,0.0,,,0.0,136
1.0,1.0,0.0,7.73,1.0,,0.0,136
7.0,1.0,0.0,0.0,1.0,,0.0,136
8.0,1.0,0.0,4.92,1.0,,0.0,136
5.0,1.0,1.0,5.27,1.0,1.0,3.0,370
8.0,1.0,1.0,10.440000000000001,1.0,1.0,5.0,370
4.0,0.0,1.0,0.0,,0.0,5.0,573
5.0,1.0,1.0,23.98,1.0,1.0,3.0,573
3.0,1.0,1.0,33.62,1.0,1.0,5.0,573
0.0,1.0,1.0,27.4,1.0,1.0,10.0,573
4.0,1.0,1.0,0.0,1.0,0.0,5.0,807
3.0,1.0,1.0,28.39,1.0,1.0,5.0,807
0.0,1.0,1.0,37.2,1.0,1.0,10.0,807
8.0,1.0,1.0,35.33,1.0,1.0,5.0,807
6.0,1.0,1.0,29.22,1.0,1.0,2.0,807
9.0,1.0,1.0,20.97,1.0,1.0,4.0,1363
8.0,1.0,1.0,0.0,1.0,0.0,5.0,1363
5.0,1.0,1.0,7.05,1.0,1.0,3.0,1647
3.0,0.0,0.0,0.0,,,0.0,1647
0.0,1.0,0.0,6.449999999999999,1.0,,0.0,1647
8.0,1.0,0.0,5.619999999999999,1.0,,0.0,1647
4.0,0.0,1.0,0.0,,0.0,5.0,2097
5.0,1.0,1.0,11.8,1.0,1.0,3.0,2097
7.0,1.0,0.0,11.94,1.0,,0.0,2097
0.0,1.0,0.0,0.0,1.0,,0.0,2097
4.0,1.0,0.0,0.0,1.0,,0.0,2213
7.0,1.0,0.0,0.0,1.0,,0.0,2213
8.0,1.0,1.0,14.33,1.0,1.0,5.0,2213
4.0,1.0,0.0,1.04,1.0,,0.0,2502
9.0,1.0,0.0,1.73,1.0,,0.0,2502
7.0,1.0,0.0,0.0,1.0,,0.0,2502
3.0,1.0,1.0,14.04,1.0,1.0,5.0,3009
8.0,1.0,1.0,39.64,1.0,1.0,10.0,3009
5.0,1.0,1.0,0.0,1.0,1.0,3.0,3725
1.0,1.0,0.0,13.7,1.0,,0.0,3725
3.0,1.0,1.0,15.42,1.0,1.0,5.0,3725
6.0,1.0,0.0,1.72,1.0,,0.0,3725
2.0,0.0,0.0,0.0,,,0.0,4465
7.0,1.0,0.0,7.29,1.0,,0.0,4465
3.0,0.0,0.0,0.0,,,0.0,4465
6.0,1.0,1.0,11.29,1.0,1.0,2.0,4465
4.0,0.0,0.0,0.0,,,0.0,4531
5.0,1.0,1.0,13.24,1.0,1.0,3.0,4531
1.0,1.0,0.0,8.51,1.0,,0.0,4531
3.0,1.0,0.0,2.15,1.0,,0.0,4531
9.0,1.0,0.0,0.0,1.0,,0.0,5100
3.0,1.0,0.0,0.0,1.0,,0.0,5100
5.0,1.0,1.0,17.85,1.0,1.0,3.0,5135
0.0,0.0,1.0,0.0,,0.0,10.0,5135
6.0,0.0,1.0,0.0,,0.0,2.0,5135
4.0,0.0,0.0,0.0,,,0.0,5179
2.0,0.0,0.0,0.0,,,0.0,5179
1.0,1.0,0.0,3.94,1.0,,0.0,5179
8.0,0.0,0.0,0.0,,,0.0,5179
5.0,1.0,0.0,5.07,1.0,,0.0,5240
9.0,0.0,0.0,0.0,,,0.0,5240
1.0,1.0,0.0,3.79,1.0,,0.0,5240
6.0,1.0,0.0,7.38,1.0,,0.0,5240
4.0,1.0,1.0,25.11,1.0,1.0,5.0,5696
1.0,1.0,1.0,24.78,1.0,1.0,20.0,5696
8.0,0.0,1.0,0.0,,0.0,5.0,5696
5.0,1.0,1.0,0.0,1.0,0.0,3.0,6053
2.0,0.0,0.0,0.0,,,0.0,6053
0.0,1.0,1.0,0.0,1.0,0.0,10.0,6053
6.0,1.0,1.0,20.05,1.0,1.0,4.0,6053
5.0,0.0,1.0,0.0,,0.0,3.0,6160
7.0,1.0,0.0,0.0,1.0,,0.0,6160
3.0,1.0,0.0,0.0,1.0,,0.0,6160
9.0,0.0,0.0,0.0,,,0.0,6389
2.0,1.0,0.0,0.61,0.5,,0.0,6389
7.0,1.0,0.0,2.1,1.0,,0.0,6389
3.0,0.0,1.0,0.0,,0.0,5.0,6389
2.0,1.0,0.0,0.0,1.0,,0.0,6631
3.0,1.0,0.0,0.0,1.0,,0.0,6631
4.0,0.0,1.0,0.0,,0.0,5.0,7224
5.0,1.0,1.0,23.6,1.0,1.0,3.0,7224
0.0,1.0,1.0,13.77,1.0,1.0,10.0,7224
2.0,0.0,0.0,0.0,,,0.0,7417
7.0,1.0,0.0,0.0,1.0,,0.0,7417
8.0,1.0,1.0,15.11,1.0,1.0,5.0,7417
5.0,0.0,1.0,0.0,,0.0,3.0,7665
3.0,0.0,1.0,0.0,,0.0,5.0,7665
9.0,1.0,0.0,0.72,1.0,,0.0,9188
0.0,1.0,0.0,5.69,1.0,,0.0,9188
8.0,1.0,0.0,0.0,1.0,,0.0,9188
9.0,1.0,1.0,22.0,1.0,1.0,2.0,9226
2.0,1.0,0.0,0.0,1.0,,0.0,9226
7.0,1.0,0.0,29.14,1.0,,0.0,9226
1.0,1.0,0.0,1.8900000000000001,1.0,,0.0,9380
7.0,1.0,0.0,9.08,0.5,,0.0,9380
6.0,1.0,0.0,0.45,1.0,,0.0,9380
5.0,1.0,1.0,7.73,1.0,1.0,3.0,9497
2.0,0.0,0.0,0.0,,,0.0,9497
6.0,1.0,1.0,11.39,1.0,1.0,2.0,9497
9.0,1.0,0.0,7.620000000000001,1.0,,0.0,9686
2.0,0.0,0.0,0.0,,,0.0,9686
1.0,1.0,0.0,8.29,1.0,,0.0,9686
6.0,1.0,1.0,4.109999999999999,1.0,1.0,2.0,9686
4.0,0.0,0.0,0.0,,,0.0,9690
1.0,1.0,0.0,0.0,1.0,,0.0,9690
7.0,1.0,0.0,2.51,1.0,,0.0,9690
3.0,0.0,1.0,0.0,,0.0,5.0,9690
8.0,1.0,1.0,8.82,1.0,1.0,5.0,9690
5.0,1.0,1.0,18.35,1.0,1.0,3.0,10319
9.0,1.0,1.0,0.0,1.0,0.0,2.0,10319
8.0,1.0,1.0,6.37,1.0,1.0,5.0,10319
4.0,1.0,0.0,0.0,1.0,,0.0,10579
5.0,1.0,1.0,0.0,1.0,0.0,3.0,10579
1.0,1.0,1.0,13.46,1.0,1.0,10.0,10579
0.0,1.0,1.0,27.8,1.0,1.0,10.0,10579
2.0,0.0,0.0,0.0,,,0.0,10952
8.0,1.0,0.0,3.5,1.0,,0.0,10952
6.0,1.0,1.0,10.49,1.0,1.0,2.0,10952
4.0,0.0,1.0,0.0,,0.0,5.0,11009
9.0,0.0,1.0,0.0,,0.0,2.0,11009
1.0,1.0,1.0,14.0,1.0,1.0,10.0,11009
8.0,1.0,1.0,19.13,1.0,1.0,5.0,11009
6.0,1.0,1.0,0.0,1.0,0.0,2.0,11009
7.0,1.0,0.0,4.05,1.0,,0.0,11378
3.0,1.0,1.0,15.27,1.0,1.0,5.0,11378
8.0,1.0,1.0,0.0,1.0,0.0,5.0,11378
6.0,1.0,1.0,14.29,1.0,1.0,2.0,11378
4.0,1.0,1.0,17.87,1.0,1.0,5.0,11938
2.0,0.0,0.0,0.0,,,0.0,11938
7.0,1.0,0.0,28.380000000000003,1.0,,0.0,11938
0.0,1.0,1.0,0.0,1.0,0.0,10.0,11938
6.0,1.0,1.0,0.0,1.0,1.0,2.0,11938
4.0,0.0,1.0,0.0,,0.0,5.0,12011
5.0,1.0,1.0,23.23,1.0,1.0,6.0,12011
0.0,1.0,1.0,10.9,1.0,1.0,10.0,12011
6.0,1.0,0.0,2.53,1.0,,0.0,12382
5.0,1.0,0.0,0.0,1.0,,0.0,12530
2.0,1.0,0.0,0.0,1.0,,0.0,12530
1.0,1.0,1.0,17.54,1.0,1.0,10.0,12530
7.0,1.0,0.0,0.0,1.0,,0.0,12530
4.0,0.0,0.0,0.0,,,0.0,12827
8.0,1.0,1.0,5.5,1.0,1.0,5.0,12827
5.0,1.0,0.0,0.0,1.0,,0.0,12972
9.0,1.0,0.0,0.0,1.0,,0.0,12972
2.0,1.0,0.0,0.0,1.0,,0.0,12972
6.0,1.0,1.0,0.0,1.0,0.0,2.0,12972
2.0,1.0,0.0,0.0,1.0,,0.0,13041
0.0,1.0,1.0,33.17,1.0,1.0,10.0,13041
8.0,1.0,0.0,0.0,1.0,,0.0,13041
6.0,1.0,1.0,20.71,1.0,1.0,2.0,13041
8.0,1.0,1.0,18.37,1.0,1.0,5.0,13236
6.0,1.0,1.0,18.21,1.0,1.0,2.0,13236
4.0,1.0,0.0,17.86,1.0,,0.0,13289
5.0,1.0,1.0,12.09,1.0,1.0,3.0,13289
6.0,1.0,1.0,14.83,1.0,1.0,2.0,13289
2.0,0.0,0.0,0.0,,,0.0,13443
1.0,1.0,0.0,1.8599999999999999,1.0,,0.0,13443
7.0,1.0,0.0,5.64,1.0,,0.0,13443
3.0,0.0,1.0,0.0,,0.0,5.0,13443
4.0,1.0,0.0,12.42,1.0,,0.0,13566
9.0,1.0,0.0,0.0,1.0,,0.0,13566
8.0,1.0,0.0,0.0,1.0,,0.0,13566
5.0,1.0,1.0,28.05,1.0,1.0,3.0,13603
3.0,0.0,1.0,0.0,,0.0,10.0,13603
4.0,1.0,1.0,9.620000000000001,1.0,1.0,5.0,13760
9.0,1.0,1.0,9.34,1.0,1.0,2.0,13760
3.0,0.0,1.0,0.0,,0.0,5.0,13760
6.0,1.0,1.0,11.39,1.0,1.0,4.0,13760
5.0,1.0,0.0,4.12,1.0,,0.0,13803
1.0,1.0,0.0,8.97,1.0,,0.0,13803
8.0,1.0,1.0,139.85,1.0,1.0,5.0,13803
8.0,1.0,1.0,38.07,1.0,1.0,5.0,14002
6.0,1.0,1.0,0.0,1.0,1.0,2.0,14002
4.0,0.0,1.0,0.0,,0.0,5.0,14004
7.0,1.0,0.0,54.349999999999994,1.0,,0.0,14004
9.0,0.0,0.0,0.0,,,0.0,14011
1.0,1.0,0.0,4.54,1.0,,0.0,14011
7.0,1.0,0.0,0.97,1.0,,0.0,14011
3.0,0.0,0.0,0.0,,,0.0,14011
2.0,1.0,0.0,29.27,1.0,,0.0,14046
3.0,1.0,1.0,23.54,1.0,1.0,5.0,14046
5.0,1.0,1.0,8.46,1.0,1.0,3.0,14072
9.0,1.0,0.0,0.0,1.0,,0.0,14072
1.0,1.0,1.0,10.54,1.0,1.0,10.0,14072
6.0,1.0,1.0,20.020000000000003,1.0,1.0,2.0,14072
1.0,1.0,0.0,1.27,1.0,,0.0,14158
7.0,1.0,0.0,5.03,1.0,,0.0,14158
0.0,1.0,0.0,3.11,1.0,,0.0,14158
0.0,1.0,1.0,48.47,1.0,1.0,20.0,14178
8.0,1.0,1.0,0.0,1.0,0.0,5.0,14178
1.0,1.0,1.0,22.82,1.0,1.0,10.0,14382
3.0,0.0,1.0,0.0,,0.0,5.0,14382
1.0,1.0,1.0,22.4,1.0,1.0,10.0,14664
0.0,0.0,1.0,0.0,,0.0,10.0,14664
6.0,1.0,1.0,30.28,1.0,1.0,2.0,14664
9.0,1.0,1.0,0.0,1.0,0.0,2.0,14837
2.0,0.0,0.0,0.0,,,0.0,14837
7.0,1.0,0.0,0.0,0.0,,0.0,14837
0.0,0.0,1.0,0.0,,0.0,10.0,14837
9.0,1.0,1.0,11.27,1.0,1.0,2.0,15046
1.0,1.0,0.0,0.0,0.0,,0.0,15046
2.0,0.0,0.0,0.0,,,0.0,15155
1.0,1.0,0.0,1.12,1.0,,0.0,15155
3.0,0.0,0.0,0.0,,,0.0,15155
0.0,1.0,1.0,0.0,1.0,1.0,10.0,15155
7.0,1.0,0.0,0.0,1.0,,0.0,15782
4.0,1.0,1.0,0.0,1.0,1.0,5.0,16129
7.0,1.0,0.0,16.01,1.0,,0.0,16129
3.0,1.0,1.0,16.01,1.0,1.0,10.0,16129
5.0,1.0,1.0,9.07,1.0,1.0,3.0,49
9.0,0.0,1.0,0.0,,0.0,2.0,49
3.0,0.0,1.0,0.0,,0.0,5.0,49
0.0,1.0,0.0,22.280000000000005,1.0,,0.0,49
1.0,1.0,0.0,0.48,1.0,,0.0,1023
3.0,1.0,0.0,0.0,1.0,,0.0,1023
4.0,0.0,1.0,0.0,,0.0,5.0,1207
9.0,1.0,1.0,0.0,1.0,0.0,2.0,1207
1.0,1.0,1.0,12.8,1.0,1.0,10.0,1207
3.0,0.0,1.0,0.0,,0.0,5.0,1207
8.0,1.0,1.0,19.87,1.0,1.0,5.0,1207
7.0,1.0,0.0,0.0,0.0,,0.0,1545
8.0,1.0,0.0,0.0,1.0,,0.0,1545
4.0,1.0,0.0,0.0,1.0,,0.0,2141
9.0,1.0,1.0,0.0,1.0,0.0,2.0,2141
1.0,1.0,1.0,27.33,1.0,1.0,10.0,2141
7.0,1.0,0.0,0.0,1.0,,0.0,2141
5.0,1.0,0.0,0.0,1.0,,0.0,2450
6.0,1.0,0.0,0.0,1.0,,0.0,2450
5.0,0.0,0.0,0.0,,,0.0,2755
1.0,1.0,0.0,0.0,1.0,,0.0,2755
8.0,1.0,0.0,1.8399999999999999,1.0,,0.0,2755
4.0,0.0,0.0,0.0,,,0.0,3387
9.0,0.0,1.0,0.0,,0.0,2.0,3387
2.0,0.0,0.0,0.0,,,0.0,3387
3.0,1.0,1.0,5.3,1.0,1.0,5.0,3387
8.0,1.0,1.0,10.17,1.0,1.0,5.0,3387
1.0,1.0,1.0,15.34,1.0,1.0,10.0,3520
7.0,1.0,0.0,364.36999999999995,1.0,,0.0,3520
3.0,1.0,1.0,0.0,1.0,0.0,5.0,3520
8.0,1.0,1.0,0.0,1.0,0.0,5.0,3520
9.0,0.0,0.0,0.0,,,0.0,3679
1.0,1.0,0.0,0.0,1.0,,0.0,3679
8.0,1.0,0.0,12.34,1.0,,0.0,3679
5.0,1.0,1.0,8.14,1.0,1.0,3.0,3767
2.0,0.0,0.0,0.0,,,0.0,3767
7.0,1.0,0.0,7.46,1.0,,0.0,3767
0.0,0.0,0.0,0.0,,,0.0,3767
2.0,1.0,0.0,0.0,1.0,,0.0,3907
8.0,1.0,1.0,26.32,1.0,1.0,5.0,3907
9.0,1.0,1.0,0.0,1.0,0.0,2.0,4032
1.0,1.0,1.0,0.0,1.0,0.0,10.0,4032
8.0,1.0,1.0,14.86,1.0,1.0,5.0,4032
9.0,0.0,1.0,0.0,,0.0,2.0,4277
8.0,1.0,1.0,21.04,1.0,1.0,5.0,4277
6.0,1.0,1.0,24.05,1.0,1.0,4.0,4277
5.0,1.0,1.0,44.82,1.0,1.0,9.0,4622
0.0,1.0,1.0,29.26,1.0,0.5,20.0,4622
4.0,1.0,1.0,30.39,1.0,1.0,10.0,5830
2.0,1.0,0.0,26.66,1.0,,0.0,5830
7.0,0.0,0.0,0.0,,,0.0,5830
8.0,1.0,1.0,21.77,1.0,1.0,5.0,5830
7.0,1.0,0.0,0.0,1.0,,0.0,5885
5.0,1.0,1.0,8.03,1.0,1.0,3.0,6276
3.0,1.0,0.0,0.0,0.0,,0.0,6276
5.0,1.0,1.0,8.28,1.0,1.0,3.0,6588
1.0,1.0,0.0,4.17,1.0,,0.0,6588
7.0,1.0,0.0,0.72,1.0,,0.0,6588
5.0,1.0,0.0,3.52,1.0,,0.0,6903
9.0,0.0,0.0,0.0,,,0.0,6903
3.0,0.0,0.0,0.0,,,0.0,6903
6.0,1.0,0.0,3.22,1.0,,0.0,6903
4.0,0.0,0.0,0.0,,,0.0,7797
2.0,1.0,0.0,6.800000000000001,1.0,,0.0,7797
3.0,0.0,0.0,0.0,,,0.0,7797
8.0,1.0,1.0,5.49,1.0,1.0,5.0,7797
4.0,1.0,1.0,32.09,1.0,1.0,5.0,7879
7.0,1.0,0.0,0.0,0.0,,0.0,7879
8.0,1.0,1.0,36.32,1.0,1.0,10.0,7879
2.0,1.0,0.0,1.21,1.0,,0.0,8012
0.0,1.0,0.0,5.25,1.0,,0.0,8012
8.0,1.0,0.0,0.5,1.0,,0.0,8012
6.0,1.0,0.0,0.5,1.0,,0.0,8012
4.0,1.0,1.0,0.0,1.0,1.0,5.0,8080
0.0,1.0,1.0,28.17,1.0,1.0,10.0,8080
4.0,0.0,1.0,0.0,,0.0,5.0,8980
9.0,1.0,1.0,18.4,1.0,1.0,2.0,8980
7.0,1.0,0.0,24.34,1.0,,0.0,8980
0.0,1.0,1.0,0.0,1.0,1.0,10.0,8980
4.0,0.0,1.0,0.0,,0.0,10.0,9143
1.0,1.0,1.0,12.84,1.0,1.0,10.0,9143
3.0,0.0,1.0,0.0,,0.0,5.0,9143
4.0,0.0,0.0,0.0,,,0.0,9187
9.0,0.0,0.0,0.0,,,0.0,9187
2.0,1.0,0.0,59.400000000000006,1.0,,0.0,9198
7.0,1.0,0.0,29.92,1.0,,0.0,9198
8.0,1.0,1.0,19.81,1.0,1.0,5.0,9198
1.0,1.0,0.0,19.02,1.0,,0.0,9313
7.0,1.0,0.0,12.6,1.0,,0.0,9313
2.0,0.0,0.0,0.0,,,0.0,9377
0.0,1.0,1.0,11.29,1.0,1.0,10.0,9377
4.0,1.0,0.0,5.369999999999999,1.0,,0.0,9842
9.0,0.0,0.0,0.0,,,0.0,9842
6.0,1.0,0.0,3.3200000000000003,1.0,,0.0,9842
4.0,0.0,1.0,0.0,,0.0,10.0,9959
5.0,1.0,1.0,19.39,1.0,1.0,3.0,9959
8.0,1.0,1.0,16.72,1.0,1.0,5.0,9959
2.0,0.0,0.0,0.0,,,0.0,10026
1.0,1.0,0.0,0.0,0.0,,0.0,10026
3.0,0.0,1.0,0.0,,0.0,5.0,10026
5.0,1.0,0.0,3.2,1.0,,0.0,10113
2.0,1.0,0.0,6.7,1.0,,0.0,10113
0.0,1.0,0.0,11.78,1.0,,0.0,10113
4.0,0.0,1.0,0.0,,0.0,5.0,10309
5.0,1.0,1.0,0.0,1.0,0.0,3.0,10309
3.0,0.0,1.0,0.0,,0.0,5.0,10309
6.0,1.0,1.0,543.55,1.0,1.0,4.0,10309
2.0,0.0,0.0,0.0,,,0.0,10355
7.0,1.0,0.0,0.0,1.0,,0.0,10355
3.0,1.0,1.0,11.35,1.0,1.0,5.0,10355
0.0,1.0,0.0,4.29,1.0,,0.0,11055
8.0,1.0,0.0,0.0,1.0,,0.0,11055
6.0,1.0,0.0,3.52,1.0,,0.0,11055
7.0,1.0,0.0,14.469999999999999,1.0,,0.0,11220
4.0,1.0,1.0,20.84,1.0,1.0,5.0,11373
9.0,1.0,1.0,16.75,1.0,1.0,2.0,11373
7.0,1.0,0.0,19.39,1.0,,0.0,11373
4.0,0.0,1.0,0.0,,0.0,5.0,11572
1.0,1.0,1.0,34.47,1.0,1.0,10.0,11572
7.0,1.0,0.0,19.490000000000002,1.0,,0.0,11572
4.0,0.0,1.0,0.0,,0.0,5.0,11627
5.0,1.0,1.0,0.0,1.0,0.0,3.0,11627
1.0,1.0,1.0,0.0,1.0,0.0,10.0,11627
7.0,0.0,0.0,0.0,,,0.0,11627
0.0,1.0,1.0,0.0,1.0,0.0,10.0,11627
5.0,1.0,1.0,0.0,1.0,0.0,3.0,11893
0.0,1.0,1.0,16.44,1.0,1.0,10.0,11893
8.0,1.0,1.0,15.23,1.0,1.0,5.0,11893
2.0,0.0,0.0,0.0,,,0.0,11900
1.0,1.0,0.0,0.0,1.0,,0.0,11900
7.0,1.0,0.0,0.0,1.0,,0.0,11900
0.0,1.0,0.0,1.8900000000000001,1.0,,0.0,11900
8.0,1.0,1.0,0.0,1.0,0.0,5.0,11900
4.0,0.0,1.0,0.0,,0.0,5.0,11917
5.0,1.0,1.0,0.0,1.0,0.0,3.0,11917
2.0,1.0,0.0,0.0,0.0,,0.0,11917
6.0,0.0,1.0,0.0,,0.0,2.0,11917
5.0,1.0,1.0,23.54,1.0,1.0,3.0,12360
2.0,1.0,0.0,0.0,1.0,,0.0,12360
5.0,1.0,1.0,10.57,1.0,1.0,3.0,13296
9.0,1.0,1.0,18.57,1.0,1.0,2.0,13296
4.0,0.0,1.0,0.0,,0.0,10.0,13517
2.0,0.0,0.0,0.0,,,0.0,13517
1.0,1.0,1.0,20.71,1.0,1.0,10.0,13517
7.0,1.0,0.0,49.85,1.0,,0.0,13517
5.0,1.0,1.0,0.0,1.0,0.0,3.0,14428
0.0,1.0,1.0,0.0,1.0,0.0,10.0,14428
6.0,1.0,1.0,0.0,1.0,0.0,2.0,14428
7.0,1.0,0.0,0.0,1.0,,0.0,14775
3.0,1.0,1.0,28.94,1.0,1.0,5.0,14775
8.0,1.0,0.0,0.0,1.0,,0.0,14775
5.0,1.0,1.0,12.34,1.0,1.0,3.0,14816
9.0,0.0,1.0,0.0,,0.0,2.0,14816
7.0,1.0,0.0,0.0,1.0,,0.0,14816
8.0,1.0,1.0,37.85,1.0,1.0,5.0,14816
5.0,1.0,1.0,0.0,1.0,0.0,3.0,15296
2.0,0.0,0.0,0.0,,,0.0,15296
0.0,1.0,1.0,0.0,1.0,0.0,10.0,15296
8.0,1.0,1.0,32.15,1.0,1.0,5.0,15296
4.0,0.0,0.0,0.0,,,0.0,15301
5.0,1.0,0.0,0.0,1.0,,0.0,15301
1.0,1.0,0.0,8.129999999999999,1.0,,0.0,15301
9.0,1.0,1.0,23.0,1.0,1.0,2.0,15886
7.0,1.0,0.0,0.0,0.5,,0.0,15886
3.0,1.0,1.0,27.64,1.0,1.0,5.0,15886
6.0,1.0,1.0,0.0,1.0,0.0,2.0,15886
2.0,0.0,0.0,0.0,,,0.0,16100
1.0,1.0,1.0,3.63,1.0,1.0,10.0,16100
8.0,1.0,1.0,85.32,1.0,1.0,5.0,16100
6.0,1.0,1.0,8.48,1.0,1.0,2.0,16100
5.0,1.0,0.0,0.0,1.0,,0.0,16143
9.0,1.0,0.0,0.0,1.0,,0.0,16143
3.0,1.0,0.0,0.0,1.0,,0.0,16143
8.0,1.0,0.0,0.0,1.0,,0.0,16143
6.0,1.0,0.0,0.30000000000000004,1.0,,0.0,16143
5.0,1.0,1.0,15.5,1.0,1.0,3.0,16400
2.0,0.0,0.0,0.0,,,0.0,16400
0.0,1.0,1.0,11.48,1.0,1.0,10.0,16400
4.0,0.0,0.0,0.0,,,0.0,16562
8.0,0.0,0.0,0.0,,,0.0,16562
6.0,1.0,0.0,0.0,1.0,,0.0,16562
5.0,1.0,1.0,15.89,1.0,1.0,3.0,288
2.0,1.0,0.0,0.0,1.0,,0.0,288
0.0,0.0,1.0,0.0,,0.0,10.0,288
9.0,1.0,0.0,0.0,1.0,,0.0,576
2.0,1.0,0.0,0.0,1.0,,0.0,576
3.0,1.0,1.0,0.0,1.0,0.0,5.0,576
2.0,0.0,0.0,0.0,,,0.0,1033
7.0,1.0,0.0,60.96,1.0,,0.0,1033
0.0,1.0,1.0,5.02,1.0,1.0,10.0,1033
4.0,0.0,1.0,0.0,,0.0,5.0,1376
4.0,0.0,0.0,0.0,,,0.0,1957
9.0,0.0,0.0,0.0,,,0.0,1957
6.0,1.0,1.0,1.99,1.0,1.0,2.0,1957
2.0,1.0,0.0,0.0,1.0,,0.0,2444
3.0,1.0,0.0,0.0,1.0,,0.0,2444
8.0,1.0,0.0,2.62,1.0,,0.0,2444
6.0,1.0,0.0,7.890000000000001,1.0,,0.0,2444
4.0,1.0,0.0,0.0,1.0,,0.0,2794
9.0,1.0,0.0,0.0,1.0,,0.0,2794
7.0,1.0,0.0,0.0,1.0,,0.0,2794
8.0,0.0,1.0,0.0,,0.0,5.0,2794
1.0,1.0,0.0,4.02,1.0,,0.0,2952
0.0,1.0,0.0,4.01,1.0,,0.0,2952
6.0,1.0,0.0,1.6600000000000001,1.0,,0.0,2952
4.0,0.0,0.0,0.0,,,0.0,3189
5.0,1.0,0.0,1.59,1.0,,0.0,3189
1.0,1.0,0.0,4.48,1.0,,0.0,3189
0.0,1.0,0.0,6.86,1.0,,0.0,3189
8.0,1.0,0.0,8.89,1.0,,0.0,3189
2.0,1.0,0.0,9.389999999999999,1.0,,0.0,3688
1.0,1.0,0.0,13.969999999999999,1.0,,0.0,3688
3.0,0.0,0.0,0.0,,,0.0,3688
4.0,0.0,0.0,0.0,,,0.0,3933
5.0,1.0,1.0,9.44,1.0,1.0,3.0,3933
7.0,1.0,0.0,4.91,1.0,,0.0,3933
0.0,1.0,0.0,5.35,1.0,,0.0,3933
8.0,0.0,1.0,0.0,,0.0,5.0,3933
4.0,0.0,1.0,0.0,,0.0,5.0,3986
1.0,1.0,1.0,17.6,1.0,1.0,10.0,3986
0.0,1.0,1.0,18.81,1.0,0.5,20.0,3986
5.0,1.0,0.0,6.49,1.0,,0.0,4331
2.0,0.0,0.0,0.0,,,0.0,4331
0.0,1.0,0.0,1.73,1.0,,0.0,4331
4.0,1.0,1.0,13.62,1.0,1.0,5.0,4338
5.0,1.0,1.0,14.98,1.0,1.0,3.0,4338
9.0,1.0,1.0,12.65,1.0,1.0,2.0,4338
2.0,1.0,0.0,33.14,1.0,,0.0,4338
3.0,1.0,1.0,21.91,1.0,1.0,5.0,4338
5.0,1.0,0.0,0.0,1.0,,0.0,4401
7.0,1.0,0.0,1.81,1.0,,0.0,4401
6.0,1.0,1.0,8.74,1.0,1.0,2.0,4401
1.0,1.0,0.0,1.0,1.0,,0.0,4762
7.0,1.0,0.0,6.59,1.0,,0.0,4762
3.0,1.0,0.0,2.46,1.0,,0.0,4762
8.0,0.0,0.0,0.0,,,0.0,4762
5.0,1.0,1.0,42.43,1.0,1.0,3.0,5029
7.0,1.0,0.0,38.65,1.0,,0.0,5029
0.0,1.0,1.0,26.1,1.0,1.0,10.0,5029
6.0,1.0,1.0,21.52,1.0,1.0,2.0,5029
4.0,0.0,1.0,0.0,,0.0,5.0,5743
5.0,1.0,1.0,6.630000000000001,1.0,1.0,3.0,5743
9.0,1.0,1.0,18.46,1.0,1.0,2.0,5743
3.0,0.0,1.0,0.0,,0.0,5.0,5743
0.0,1.0,0.0,9.03,1.0,,0.0,5743
4.0,1.0,0.0,0.34,1.0,,0.0,5870
5.0,1.0,1.0,15.190000000000001,1.0,1.0,3.0,5870
1.0,1.0,0.0,2.7800000000000002,1.0,,0.0,5870
0.0,0.0,0.0,0.0,,,0.0,5870
5.0,1.0,0.0,0.0,1.0,,0.0,6006
1.0,1.0,1.0,20.95,1.0,1.0,10.0,6006
7.0,0.0,0.0,0.0,,,0.0,6006
8.0,1.0,1.0,21.12,1.0,1.0,5.0,6006
4.0,0.0,0.0,0.0,,,0.0,6487
5.0,1.0,1.0,22.38,1.0,1.0,3.0,6487
4.0,0.0,1.0,0.0,,0.0,10.0,6603
5.0,0.0,1.0,0.0,,0.0,3.0,6603
1.0,1.0,1.0,21.47,1.0,1.0,10.0,6603
7.0,1.0,0.0,12.86,1.0,,0.0,6603
5.0,1.0,1.0,16.42,1.0,1.0,3.0,6605
2.0,1.0,0.0,31.55,1.0,,0.0,6605
7.0,1.0,0.0,40.9,1.0,,0.0,6605
4.0,0.0,1.0,0.0,,0.0,5.0,6630
5.0,1.0,1.0,0.0,1.0,0.0,3.0,6630
6.0,1.0,1.0,10.48,1.0,1.0,2.0,6630
4.0,1.0,1.0,22.55,1.0,1.0,5.0,6718
9.0,1.0,0.0,0.0,1.0,,0.0,6718
5.0,1.0,1.0,13.74,1.0,1.0,3.0,6853
9.0,1.0,1.0,0.0,1.0,0.0,2.0,6853
0.0,0.0,1.0,0.0,,0.0,10.0,6853
4.0,0.0,1.0,0.0,,0.0,5.0,6938
